Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Drink_Driving,Involving_Driver_Speed,Involving_Fatigued_Driver,Involving_Defective_Vehicle,Count_Crashes,Count_Fatality,Count_Hospitalised,Count_Medically_Treated,Count_Minor_Injury,Count_All_Casualties
2010,Northern,Hospitalisation,Yes,Yes,No,No,8,0,10,0,0,10
2010,Northern,Medical treatment,No,No,No,No,260,0,0,310,17,327
2010,Northern,Medical treatment,No,No,No,Yes,11,0,0,13,3,16
2010,Northern,Medical treatment,No,No,Yes,No,3,0,0,4,0,4
2010,Northern,Medical treatment,No,Yes,No,No,6,0,0,10,0,10
2010,Northern,Medical treatment,No,Yes,No,Yes,1,0,0,2,0,2
2010,Northern,Medical treatment,Yes,No,No,No,16,0,0,20,0,20
2010,Northern,Medical treatment,Yes,Yes,No,No,1,0,0,1,0,1
2010,Northern,Minor injury,No,No,No,No,88,0,0,0,99,99
2010,Northern,Minor injury,No,No,No,Yes,1,0,0,0,1,1
2010,Northern,Minor injury,No,No,Yes,No,2,0,0,0,3,3
2010,Northern,Minor injury,No,Yes,No,No,3,0,0,0,3,3
2010,Northern,Minor injury,No,Yes,No,Yes,1,0,0,0,1,1
2010,Northern,Minor injury,No,Yes,Yes,No,1,0,0,0,1,1
2010,Northern,Minor injury,Yes,No,No,No,6,0,0,0,6,6
2010,Northern,Property damage only,No,No,No,No,567,0,0,0,0,0
2010,Northern,Property damage only,No,No,No,Yes,22,0,0,0,0,0
2010,Northern,Property damage only,No,No,Yes,No,6,0,0,0,0,0
2010,Northern,Property damage only,No,Yes,No,No,24,0,0,0,0,0
2010,Northern,Property damage only,No,Yes,No,Yes,2,0,0,0,0,0
2010,Northern,Property damage only,Yes,No,No,No,39,0,0,0,0,0
2010,Northern,Property damage only,Yes,No,Yes,No,2,0,0,0,0,0
2010,Northern,Property damage only,Yes,Yes,No,No,1,0,0,0,0,0
2010,South Eastern,Fatal,No,No,No,No,14,14,8,3,1,26
2010,South Eastern,Fatal,No,No,Yes,No,1,1,1,0,0,2
2010,South Eastern,Fatal,No,Yes,No,No,5,5,8,1,0,14
2010,South Eastern,Fatal,Yes,No,No,No,1,1,0,0,0,1
2010,South Eastern,Fatal,Yes,Yes,No,No,2,2,1,1,0,4
2010,South Eastern,Hospitalisation,No,No,No,No,705,0,850,129,91,1070
2010,South Eastern,Hospitalisation,No,No,No,Yes,17,0,18,2,2,22
2010,South Eastern,Hospitalisation,No,No,Yes,No,10,0,11,7,2,20
2010,South Eastern,Hospitalisation,No,Yes,No,No,34,0,47,6,5,58
2010,South Eastern,Hospitalisation,Yes,No,No,No,85,0,109,11,10,130
2010,South Eastern,Hospitalisation,Yes,No,No,Yes,3,0,3,0,0,3
2010,South Eastern,Hospitalisation,Yes,No,Yes,No,2,0,3,0,0,3
2010,South Eastern,Hospitalisation,Yes,Yes,No,No,10,0,11,2,0,13
2010,South Eastern,Medical treatment,No,No,No,No,935,0,0,1125,100,1225
2010,South Eastern,Medical treatment,No,No,No,Yes,14,0,0,16,2,18
2010,South Eastern,Medical treatment,No,No,Yes,No,14,0,0,17,0,17
2010,South Eastern,Medical treatment,No,Yes,No,No,16,0,0,18,2,20
2010,South Eastern,Medical treatment,No,Yes,No,Yes,1,0,0,2,0,2
2010,South Eastern,Medical treatment,Yes,No,No,No,23,0,0,31,0,31
2010,South Eastern,Medical treatment,Yes,No,No,Yes,1,0,0,1,0,1
2010,South Eastern,Medical treatment,Yes,No,Yes,No,4,0,0,6,0,6
2010,South Eastern,Medical treatment,Yes,Yes,No,No,2,0,0,2,2,4
2010,South Eastern,Minor injury,No,No,No,No,379,0,0,0,441,441
2010,South Eastern,Minor injury,No,No,No,Yes,4,0,0,0,6,6
2010,South Eastern,Minor injury,No,No,Yes,No,4,0,0,0,5,5
2010,South Eastern,Minor injury,No,Yes,No,No,17,0,0,0,25,25
2010,South Eastern,Minor injury,No,Yes,Yes,No,1,0,0,0,1,1
2010,South Eastern,Minor injury,Yes,No,No,No,25,0,0,0,27,27
2010,South Eastern,Minor injury,Yes,Yes,No,No,1,0,0,0,1,1
2010,South Eastern,Property damage only,No,No,No,No,1015,0,0,0,0,0
2010,South Eastern,Property damage only,No,No,No,Yes,32,0,0,0,0,0
2010,South Eastern,Property damage only,No,No,Yes,No,30,0,0,0,0,0
2010,South Eastern,Property damage only,No,Yes,No,No,49,0,0,0,0,0
2010,South Eastern,Property damage only,No,Yes,No,Yes,3,0,0,0,0,0
2010,South Eastern,Property damage only,Yes,No,No,No,130,0,0,0,0,0
2010,South Eastern,Property damage only,Yes,No,No,Yes,2,0,0,0,0,0
2010,South Eastern,Property damage only,Yes,No,Yes,No,6,0,0,0,0,0
2010,South Eastern,Property damage only,Yes,Yes,No,No,11,0,0,0,0,0
2010,Southern,Fatal,No,No,No,No,31,35,26,16,0,77
2010,Southern,Fatal,No,No,No,Yes,1,1,2,0,0,3
2010,Southern,Fatal,No,Yes,No,No,4,4,2,0,0,6
2010,Southern,Fatal,No,Yes,No,Yes,1,1,2,0,0,3
2010,Southern,Fatal,Yes,No,No,No,9,9,2,1,1,13
2010,Southern,Fatal,Yes,Yes,No,No,4,4,1,0,0,5
2010,Southern,Hospitalisation,No,No,No,No,512,0,647,80,60,787
2010,Southern,Hospitalisation,No,No,No,Yes,11,0,12,3,0,15
2010,Southern,Hospitalisation,No,No,Yes,No,22,0,26,2,0,28
2010,Southern,Hospitalisation,No,Yes,No,No,26,0,34,7,0,41
2010,Southern,Hospitalisation,Yes,No,No,No,44,0,54,5,2,61
2010,Southern,Hospitalisation,Yes,No,Yes,No,3,0,3,0,0,3
2010,Southern,Hospitalisation,Yes,Yes,No,No,6,0,11,4,0,15
2010,Southern,Hospitalisation,Yes,Yes,No,Yes,1,0,1,1,1,3
2010,Southern,Medical treatment,No,No,No,No,467,0,0,567,50,617
2010,Southern,Medical treatment,No,No,No,Yes,14,0,0,17,2,19
2010,Southern,Medical treatment,No,No,Yes,No,15,0,0,17,2,19
2010,Southern,Medical treatment,No,Yes,No,No,24,0,0,30,1,31
2010,Southern,Medical treatment,No,Yes,No,Yes,1,0,0,1,0,1
2010,Southern,Medical treatment,Yes,No,No,No,29,0,0,38,3,41
2010,Southern,Medical treatment,Yes,No,No,Yes,1,0,0,1,0,1
2010,Southern,Medical treatment,Yes,No,Yes,No,3,0,0,3,0,3
2010,Southern,Medical treatment,Yes,Yes,No,No,4,0,0,8,3,11
2010,Southern,Minor injury,No,No,No,No,264,0,0,0,313,313
2010,Southern,Minor injury,No,No,No,Yes,7,0,0,0,7,7
2010,Southern,Minor injury,No,No,Yes,No,9,0,0,0,9,9
2010,Southern,Minor injury,No,Yes,No,No,10,0,0,0,10,10
2010,Southern,Minor injury,No,Yes,No,Yes,1,0,0,0,1,1
2010,Southern,Minor injury,Yes,No,No,No,15,0,0,0,16,16
2010,Southern,Minor injury,Yes,No,No,Yes,1,0,0,0,2,2
2010,Southern,Minor injury,Yes,No,Yes,No,1,0,0,0,1,1
2010,Southern,Minor injury,Yes,Yes,No,No,2,0,0,0,2,2
2010,Southern,Property damage only,No,No,No,No,1246,0,0,0,0,0
2010,Southern,Property damage only,No,No,No,Yes,44,0,0,0,0,0
2010,Southern,Property damage only,No,No,Yes,No,33,0,0,0,0,0
2010,Southern,Property damage only,No,Yes,No,No,40,0,0,0,0,0
2010,Southern,Property damage only,No,Yes,No,Yes,4,0,0,0,0,0
2010,Southern,Property damage only,Yes,No,No,No,58,0,0,0,0,0
2010,Southern,Property damage only,Yes,No,No,Yes,1,0,0,0,0,0
2010,Southern,Property damage only,Yes,No,Yes,No,4,0,0,0,0,0
2010,Southern,Property damage only,Yes,Yes,No,No,7,0,0,0,0,0
2010,Southern,Property damage only,Yes,Yes,Yes,No,1,0,0,0,0,0
2010,Unknown,Property damage only,No,No,No,No,36,0,0,0,0,0
2011,Brisbane,Fatal,No,No,No,No,21,23,15,3,3,44
2011,Brisbane,Fatal,No,No,Yes,No,1,1,0,0,0,1
2011,Brisbane,Fatal,No,Yes,No,No,3,3,0,0,0,3
2011,Brisbane,Fatal,Yes,No,No,No,2,2,0,0,0,2
2011,Brisbane,Fatal,Yes,No,Yes,No,1,1,0,0,0,1
2011,Brisbane,Hospitalisation,No,No,No,No,1212,0,1405,151,117,1673
2011,Brisbane,Hospitalisation,No,No,No,Yes,22,0,22,6,2,30
2011,Brisbane,Hospitalisation,No,No,Yes,No,23,0,27,3,1,31
2011,Brisbane,Hospitalisation,No,Yes,No,No,36,0,44,7,6,57
2011,Brisbane,Hospitalisation,Yes,No,No,No,86,0,105,13,6,124
2011,Brisbane,Hospitalisation,Yes,No,No,Yes,1,0,1,0,0,1
2011,Brisbane,Hospitalisation,Yes,No,Yes,No,2,0,2,0,0,2
2011,Brisbane,Hospitalisation,Yes,Yes,No,No,11,0,13,2,0,15
2011,Brisbane,Medical treatment,No,No,No,No,1667,0,0,1957,164,2121
2011,Brisbane,Medical treatment,No,No,No,Yes,25,0,0,30,0,30
2011,Brisbane,Medical treatment,No,No,Yes,No,18,0,0,19,4,23
2011,Brisbane,Medical treatment,No,No,Yes,Yes,1,0,0,1,0,1
2011,Brisbane,Medical treatment,No,Yes,No,No,20,0,0,31,0,31
2011,Brisbane,Medical treatment,No,Yes,No,Yes,1,0,0,1,0,1
2011,Brisbane,Medical treatment,No,Yes,Yes,No,1,0,0,1,0,1
2011,Brisbane,Medical treatment,Yes,No,No,No,41,0,0,46,2,48
2011,Brisbane,Medical treatment,Yes,Yes,No,No,3,0,0,3,0,3
2011,Brisbane,Minor injury,No,No,No,No,685,0,0,0,815,815
2011,Brisbane,Minor injury,No,No,No,Yes,8,0,0,0,11,11
2011,Brisbane,Minor injury,No,No,Yes,No,3,0,0,0,3,3
2011,Brisbane,Minor injury,No,Yes,No,No,9,0,0,0,10,10
2011,Brisbane,Minor injury,Yes,No,No,No,12,0,0,0,12,12
2011,Central,Fatal,No,No,No,No,28,34,23,4,1,62
2011,Central,Fatal,No,No,Yes,No,5,8,7,4,0,19
2011,Central,Fatal,No,Yes,No,No,4,6,3,0,0,9
2011,Central,Fatal,Yes,No,No,No,5,5,6,3,0,14
2011,Central,Fatal,Yes,No,Yes,No,1,1,0,0,0,1
2011,Central,Fatal,Yes,Yes,No,No,2,2,1,0,0,3
2011,Central,Hospitalisation,No,No,No,No,449,0,514,52,22,588
2011,Central,Hospitalisation,No,No,No,Yes,22,0,25,2,2,29
2011,Central,Hospitalisation,No,No,Yes,No,32,0,39,4,1,44
2011,Central,Hospitalisation,No,Yes,No,No,18,0,20,5,1,26
2011,Central,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0,1
2011,Central,Hospitalisation,Yes,No,No,No,49,0,63,7,0,70
2011,Central,Hospitalisation,Yes,No,Yes,No,5,0,5,0,0,5
2011,Central,Hospitalisation,Yes,Yes,No,No,12,0,15,0,2,17
2011,Central,Medical treatment,No,No,No,No,322,0,0,381,23,404
2011,Central,Medical treatment,No,No,No,Yes,10,0,0,12,1,13
2011,Central,Medical treatment,No,No,Yes,No,15,0,0,44,1,45
2011,Central,Medical treatment,No,Yes,No,No,13,0,0,14,1,15
2011,Central,Medical treatment,No,Yes,No,Yes,1,0,0,1,0,1
2011,Central,Medical treatment,No,Yes,Yes,No,2,0,0,2,0,2
2011,Central,Medical treatment,Yes,No,No,No,21,0,0,24,1,25
2011,Central,Medical treatment,Yes,No,No,Yes,1,0,0,5,0,5
2011,Central,Medical treatment,Yes,Yes,No,No,2,0,0,2,0,2
2011,Central,Minor injury,No,No,No,No,158,0,0,0,182,182
2011,Central,Minor injury,No,No,No,Yes,7,0,0,0,7,7
2011,Central,Minor injury,No,No,Yes,No,4,0,0,0,4,4
2011,Central,Minor injury,No,Yes,No,No,1,0,0,0,1,1
2011,Central,Minor injury,Yes,No,No,No,10,0,0,0,11,11
2011,Central,Minor injury,Yes,No,Yes,No,1,0,0,0,1,1
2011,Far Northern,Fatal,No,No,No,No,14,15,9,4,1,29
2011,Far Northern,Fatal,Yes,No,No,No,2,2,0,0,0,2
2011,Far Northern,Fatal,Yes,Yes,No,No,2,2,1,0,0,3
2011,Far Northern,Hospitalisation,No,No,No,No,288,0,347,56,17,420
2011,Far Northern,Hospitalisation,No,No,No,Yes,3,0,3,0,0,3
2011,Far Northern,Hospitalisation,No,No,Yes,No,8,0,13,1,1,15
2011,Far Northern,Hospitalisation,No,Yes,No,No,10,0,11,9,0,20
2011,Far Northern,Hospitalisation,Yes,No,No,No,21,0,25,1,0,26
2011,Far Northern,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0,1
2011,Far Northern,Hospitalisation,Yes,Yes,No,No,7,0,8,2,0,10
2011,Far Northern,Medical treatment,No,No,No,No,235,0,0,274,23,297
2011,Far Northern,Medical treatment,No,No,No,Yes,6,0,0,8,1,9
2011,Far Northern,Medical treatment,No,No,Yes,No,6,0,0,7,0,7
2011,Far Northern,Medical treatment,No,Yes,No,No,10,0,0,14,2,16
2011,Far Northern,Medical treatment,Yes,No,No,No,11,0,0,12,0,12
2011,Far Northern,Medical treatment,Yes,Yes,No,No,1,0,0,1,0,1
2011,Far Northern,Minor injury,No,No,No,No,104,0,0,0,122,122
2011,Far Northern,Minor injury,No,No,No,Yes,5,0,0,0,6,6
2011,Far Northern,Minor injury,No,No,Yes,No,4,0,0,0,5,5
2011,Far Northern,Minor injury,No,Yes,No,No,2,0,0,0,2,2
2011,Far Northern,Minor injury,Yes,No,No,No,3,0,0,0,4,4
2011,Far Northern,Minor injury,Yes,No,Yes,No,1,0,0,0,1,1
2011,Far Northern,Minor injury,Yes,Yes,No,No,1,0,0,0,2,2
2011,North Coast,Fatal,No,No,No,No,28,32,15,5,1,53
2011,North Coast,Fatal,No,No,No,Yes,1,1,1,0,0,2
2011,North Coast,Fatal,No,No,Yes,No,4,6,13,3,2,24
2011,North Coast,Fatal,No,Yes,No,No,3,5,4,0,1,10
2011,North Coast,Fatal,Yes,No,No,No,5,7,8,1,0,16
2011,North Coast,Fatal,Yes,Yes,No,No,3,4,0,0,0,4
2011,North Coast,Hospitalisation,No,No,No,No,829,0,1009,133,60,1202
2011,North Coast,Hospitalisation,No,No,No,Yes,25,0,40,6,2,48
2011,North Coast,Hospitalisation,No,No,Yes,No,27,0,32,2,0,34
2011,North Coast,Hospitalisation,No,Yes,No,No,18,0,22,3,1,26
2011,North Coast,Hospitalisation,No,Yes,No,Yes,1,0,2,0,0,2
2011,North Coast,Hospitalisation,Yes,No,No,No,91,0,108,8,3,119
2011,North Coast,Hospitalisation,Yes,No,Yes,No,2,0,2,0,0,2
2011,North Coast,Hospitalisation,Yes,Yes,No,No,9,0,9,0,0,9
2011,North Coast,Medical treatment,No,No,No,No,737,0,0,907,90,997
2011,North Coast,Medical treatment,No,No,No,Yes,15,0,0,20,1,21
2011,North Coast,Medical treatment,No,No,Yes,No,17,0,0,22,0,22
2011,North Coast,Medical treatment,No,Yes,No,No,16,0,0,19,2,21
2011,North Coast,Medical treatment,No,Yes,No,Yes,2,0,0,2,0,2
2011,North Coast,Medical treatment,No,Yes,Yes,No,2,0,0,3,0,3
2011,North Coast,Medical treatment,Yes,No,No,No,35,0,0,40,1,41
2011,North Coast,Medical treatment,Yes,No,No,Yes,1,0,0,1,0,1
2011,North Coast,Medical treatment,Yes,No,Yes,No,1,0,0,1,0,1
2011,North Coast,Medical treatment,Yes,Yes,No,No,4,0,0,4,0,4
2011,North Coast,Minor injury,No,No,No,No,320,0,0,0,364,364
2011,North Coast,Minor injury,No,No,No,Yes,12,0,0,0,13,13
2011,North Coast,Minor injury,No,No,Yes,No,5,0,0,0,5,5
2011,North Coast,Minor injury,No,Yes,No,No,9,0,0,0,12,12
2011,North Coast,Minor injury,No,Yes,No,Yes,1,0,0,0,1,1
2011,North Coast,Minor injury,Yes,No,No,No,14,0,0,0,15,15
2011,North Coast,Minor injury,Yes,Yes,No,No,3,0,0,0,3,3
2011,Northern,Fatal,No,No,No,No,8,8,2,0,1,11
2011,Northern,Fatal,Yes,No,No,Yes,1,1,0,0,0,1
2011,Northern,Fatal,Yes,Yes,No,No,1,1,0,0,0,1
2011,Northern,Hospitalisation,No,No,No,No,284,0,345,32,13,390
2011,Northern,Hospitalisation,No,No,No,Yes,13,0,20,10,0,30
2011,Northern,Hospitalisation,No,No,Yes,No,13,0,19,5,0,24
2011,Northern,Hospitalisation,No,Yes,No,No,10,0,11,3,1,15
2011,Northern,Hospitalisation,Yes,No,No,No,30,0,42,1,0,43
2011,Northern,Hospitalisation,Yes,No,Yes,No,1,0,2,0,0,2
2011,Northern,Hospitalisation,Yes,Yes,No,No,5,0,5,0,0,5
2011,Northern,Medical treatment,No,No,No,No,267,0,0,319,23,342
2011,Northern,Medical treatment,No,No,No,Yes,7,0,0,10,3,13
2011,Northern,Medical treatment,No,No,Yes,No,6,0,0,7,1,8
2011,Northern,Medical treatment,No,Yes,No,No,5,0,0,9,1,10
2011,Northern,Medical treatment,Yes,No,No,No,9,0,0,9,0,9
2011,Northern,Medical treatment,Yes,Yes,No,No,2,0,0,2,0,2
2011,Northern,Minor injury,No,No,No,No,86,0,0,0,104,104
2011,Northern,Minor injury,No,No,No,Yes,2,0,0,0,2,2
2011,Northern,Minor injury,No,No,Yes,No,1,0,0,0,1,1
2011,Northern,Minor injury,No,Yes,No,No,2,0,0,0,2,2
2011,Northern,Minor injury,Yes,No,No,No,5,0,0,0,6,6
2011,South Eastern,Fatal,No,No,No,No,23,25,2,5,2,34
2011,South Eastern,Fatal,No,No,No,Yes,1,1,1,1,0,3
2011,South Eastern,Fatal,No,Yes,No,No,5,7,0,2,0,9
2011,South Eastern,Fatal,Yes,No,No,No,4,4,2,0,0,6
2011,South Eastern,Fatal,Yes,Yes,No,No,5,7,11,1,0,19
2011,South Eastern,Hospitalisation,No,No,No,No,708,0,850,114,69,1033
2011,South Eastern,Hospitalisation,No,No,No,Yes,11,0,15,1,1,17
2011,South Eastern,Hospitalisation,No,No,Yes,No,15,0,19,1,1,21
2011,South Eastern,Hospitalisation,No,Yes,No,No,28,0,35,3,3,41
2011,South Eastern,Hospitalisation,No,Yes,No,Yes,1,0,2,0,1,3
2011,South Eastern,Hospitalisation,Yes,No,No,No,80,0,111,15,9,135
2011,South Eastern,Hospitalisation,Yes,Yes,No,No,8,0,9,2,0,11
2011,South Eastern,Medical treatment,No,No,No,No,899,0,0,1080,90,1170
2011,South Eastern,Medical treatment,No,No,No,Yes,17,0,0,21,2,23
2011,South Eastern,Medical treatment,No,No,Yes,No,13,0,0,16,0,16
2011,South Eastern,Medical treatment,No,Yes,No,No,20,0,0,23,3,26
2011,South Eastern,Medical treatment,Yes,No,No,No,28,0,0,35,1,36
2011,South Eastern,Medical treatment,Yes,No,Yes,No,1,0,0,1,0,1
2011,South Eastern,Medical treatment,Yes,Yes,No,No,7,0,0,8,1,9
2011,South Eastern,Minor injury,No,No,No,No,358,0,0,0,420,420
2011,South Eastern,Minor injury,No,No,No,Yes,6,0,0,0,6,6
2011,South Eastern,Minor injury,No,No,Yes,No,4,0,0,0,4,4
2011,South Eastern,Minor injury,No,Yes,No,No,8,0,0,0,10,10
2011,South Eastern,Minor injury,No,Yes,No,Yes,1,0,0,0,2,2
2011,South Eastern,Minor injury,Yes,No,No,No,11,0,0,0,11,11
2011,South Eastern,Minor injury,Yes,No,Yes,No,1,0,0,0,1,1
2011,South Eastern,Minor injury,Yes,Yes,No,No,2,0,0,0,2,2
2011,Southern,Fatal,No,No,No,No,24,28,14,1,4,47
2011,Southern,Fatal,No,No,No,Yes,3,5,3,0,1,9
2011,Southern,Fatal,No,No,Yes,No,4,4,1,0,1,6
2011,Southern,Fatal,No,Yes,No,No,1,1,0,0,0,1
2011,Southern,Fatal,Yes,No,No,No,7,7,0,1,0,8
2011,Southern,Fatal,Yes,Yes,No,No,5,10,1,0,0,11
2011,Southern,Hospitalisation,No,No,No,No,542,0,651,74,55,780
2011,Southern,Hospitalisation,No,No,No,Yes,21,0,28,4,0,32
2011,Southern,Hospitalisation,No,No,Yes,No,25,0,32,1,1,34
2011,Southern,Hospitalisation,No,Yes,No,No,24,0,42,1,0,43
2011,Southern,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0,1
2011,Southern,Hospitalisation,Yes,No,No,No,57,0,63,8,5,76
2011,Southern,Hospitalisation,Yes,No,Yes,No,4,0,5,0,0,5
2011,Southern,Hospitalisation,Yes,Yes,No,No,4,0,5,0,0,5
2011,Southern,Medical treatment,No,No,No,No,515,0,0,601,63,664
2011,Southern,Medical treatment,No,No,No,Yes,8,0,0,9,3,12
2011,Southern,Medical treatment,No,No,Yes,No,8,0,0,8,0,8
2011,Southern,Medical treatment,No,Yes,No,No,18,0,0,22,5,27
2011,Southern,Medical treatment,Yes,No,No,No,17,0,0,22,0,22
2011,Southern,Medical treatment,Yes,No,No,Yes,1,0,0,1,0,1
2011,Southern,Medical treatment,Yes,Yes,No,No,3,0,0,4,0,4
2011,Southern,Minor injury,No,No,No,No,239,0,0,0,281,281
2011,Southern,Minor injury,No,No,No,Yes,6,0,0,0,8,8
2011,Southern,Minor injury,No,No,Yes,No,4,0,0,0,5,5
2011,Southern,Minor injury,No,Yes,No,No,6,0,0,0,7,7
2011,Southern,Minor injury,No,Yes,No,Yes,2,0,0,0,2,2
2011,Southern,Minor injury,Yes,No,No,No,15,0,0,0,16,16
2011,Southern,Minor injury,Yes,Yes,No,No,1,0,0,0,1,1
2012,Brisbane,Fatal,No,No,No,No,16,16,8,8,5,37
2012,Brisbane,Fatal,No,Yes,No,No,7,7,2,3,0,12
2012,Brisbane,Fatal,Yes,No,No,No,1,1,0,0,0,1
2012,Brisbane,Hospitalisation,No,No,No,No,1258,0,1438,123,130,1691
2012,Brisbane,Hospitalisation,No,No,No,Yes,25,0,32,4,4,40
2012,Brisbane,Hospitalisation,No,No,Yes,No,27,0,37,2,1,40
2012,Brisbane,Hospitalisation,No,No,Yes,Yes,1,0,1,0,0,1
2012,Brisbane,Hospitalisation,No,Yes,No,No,36,0,47,2,2,51
2012,Brisbane,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0,1
2012,Brisbane,Hospitalisation,Yes,No,No,No,69,0,93,8,6,107
2012,Brisbane,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0,1
2012,Brisbane,Hospitalisation,Yes,Yes,No,No,7,0,9,0,1,10
2012,Brisbane,Medical treatment,No,No,No,No,1748,0,0,2035,156,2191
2012,Brisbane,Medical treatment,No,No,No,Yes,15,0,0,19,0,19
2012,Brisbane,Medical treatment,No,No,Yes,No,11,0,0,12,0,12
2012,Brisbane,Medical treatment,No,Yes,No,No,22,0,0,26,0,26
2012,Brisbane,Medical treatment,No,Yes,Yes,No,1,0,0,3,0,3
2012,Brisbane,Medical treatment,Yes,No,No,No,26,0,0,30,2,32
2012,Brisbane,Medical treatment,Yes,No,No,Yes,2,0,0,6,0,6
2012,Brisbane,Medical treatment,Yes,Yes,No,No,1,0,0,1,0,1
2012,Brisbane,Minor injury,No,No,No,No,582,0,0,0,696,696
2012,Brisbane,Minor injury,No,No,No,Yes,7,0,0,0,8,8
2012,Brisbane,Minor injury,No,No,Yes,No,4,0,0,0,5,5
2012,Brisbane,Minor injury,No,Yes,No,No,5,0,0,0,5,5
2012,Brisbane,Minor injury,Yes,No,No,No,11,0,0,0,11,11
2012,Brisbane,Minor injury,Yes,Yes,No,No,2,0,0,0,3,3
2012,Central,Fatal,No,No,No,No,23,29,16,8,2,55
2012,Central,Fatal,No,No,No,Yes,1,3,2,0,0,5
2012,Central,Fatal,No,No,Yes,No,7,8,3,1,0,12
2012,Central,Fatal,No,Yes,No,No,3,3,0,0,0,3
2012,Central,Fatal,No,Yes,No,Yes,1,1,1,0,0,2
2012,Central,Fatal,Yes,No,No,No,2,2,1,0,0,3
2012,Central,Fatal,Yes,Yes,No,No,3,3,1,0,0,4
2012,Central,Hospitalisation,No,No,No,No,482,0,586,66,28,680
2012,Central,Hospitalisation,No,No,No,Yes,17,0,21,1,2,24
2012,Central,Hospitalisation,No,No,Yes,No,25,0,29,0,1,30
2012,Central,Hospitalisation,No,Yes,No,No,29,0,34,4,2,40
2012,Central,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0,1
2012,Central,Hospitalisation,No,Yes,Yes,No,1,0,1,0,0,1
2012,Central,Hospitalisation,Yes,No,No,No,63,0,77,11,4,92
2012,Central,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0,1
2012,Central,Hospitalisation,Yes,Yes,No,No,18,0,28,4,4,36
2012,Central,Hospitalisation,Yes,Yes,Yes,No,1,0,1,0,0,1
2012,Central,Medical treatment,No,No,No,No,382,0,0,458,20,478
2012,Central,Medical treatment,No,No,No,Yes,6,0,0,7,1,8
2012,Central,Medical treatment,No,No,Yes,No,13,0,0,14,1,15
2012,Central,Medical treatment,No,Yes,No,No,13,0,0,17,0,17
2012,Central,Medical treatment,No,Yes,No,Yes,2,0,0,2,0,2
2012,Central,Medical treatment,Yes,No,No,No,17,0,0,22,2,24
2012,Central,Medical treatment,Yes,No,Yes,No,1,0,0,1,0,1
2012,Central,Medical treatment,Yes,Yes,No,No,3,0,0,4,0,4
2012,Central,Minor injury,No,No,No,No,117,0,0,0,131,131
2012,Central,Minor injury,No,No,No,Yes,6,0,0,0,7,7
2012,Central,Minor injury,No,No,Yes,No,4,0,0,0,4,4
2012,Central,Minor injury,No,Yes,No,No,4,0,0,0,6,6
2012,Central,Minor injury,Yes,No,No,No,11,0,0,0,13,13
2012,Central,Minor injury,Yes,Yes,No,No,1,0,0,0,1,1
2012,Far Northern,Fatal,No,No,No,No,17,18,7,6,3,34
2012,Far Northern,Fatal,No,No,Yes,No,1,1,1,0,0,2
2012,Far Northern,Fatal,Yes,No,No,No,1,1,1,0,0,2
2012,Far Northern,Fatal,Yes,No,Yes,No,1,1,2,1,2,6
2012,Far Northern,Fatal,Yes,Yes,No,No,3,3,1,1,0,5
2012,Far Northern,Hospitalisation,No,No,No,No,257,0,307,22,12,341
2012,Far Northern,Hospitalisation,No,No,No,Yes,6,0,6,0,1,7
2012,Far Northern,Hospitalisation,No,No,Yes,No,9,0,11,0,0,11
2012,Far Northern,Hospitalisation,No,Yes,No,No,15,0,22,2,1,25
2012,Far Northern,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0,1
2012,Far Northern,Hospitalisation,Yes,No,No,No,25,0,29,1,4,34
2012,Far Northern,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0,1
2012,Far Northern,Hospitalisation,Yes,Yes,No,No,8,0,11,1,0,12
2012,Far Northern,Medical treatment,No,No,No,No,240,0,0,285,29,314
2012,Far Northern,Medical treatment,No,No,No,Yes,5,0,0,7,0,7
2012,Far Northern,Medical treatment,No,No,Yes,No,4,0,0,5,0,5
2012,Far Northern,Medical treatment,No,Yes,No,No,5,0,0,6,0,6
2012,Far Northern,Medical treatment,Yes,No,No,No,20,0,0,28,1,29
2012,Far Northern,Medical treatment,Yes,Yes,No,No,3,0,0,3,0,3
2012,Far Northern,Minor injury,No,No,No,No,86,0,0,0,103,103
2012,Far Northern,Minor injury,No,Yes,No,No,3,0,0,0,6,6
2012,Far Northern,Minor injury,Yes,No,No,No,1,0,0,0,1,1
2012,Far Northern,Minor injury,Yes,Yes,No,No,1,0,0,0,1,1
2012,North Coast,Fatal,No,No,No,No,41,43,22,20,0,85
2012,North Coast,Fatal,No,No,Yes,No,2,6,1,1,0,8
2012,North Coast,Fatal,No,Yes,No,No,11,11,6,5,2,24
2012,North Coast,Fatal,No,Yes,No,Yes,1,1,0,0,0,1
2012,North Coast,Fatal,No,Yes,Yes,No,2,2,2,1,0,5
2012,North Coast,Fatal,Yes,No,No,No,4,4,5,0,0,9
