Crash_Year,Crash_PoliceRegion,Casualty_Severity,Casualty_AgeGroup,Casualty_Gender,Casualty_Road_User_Type,Casualty_Restraint_Helmet_Use,Casualty_Count
2011,South Eastern,Medically treated,40 to 49,Male,Motorcyclist,Helmet Worn,12
2011,South Eastern,Medically treated,40 to 49,Male,Vehicle Occupant,Not applicable,1
2011,South Eastern,Medically treated,40 to 49,Male,Vehicle Occupant,Restrained,56
2011,South Eastern,Medically treated,40 to 49,Male,Vehicle Occupant,Restraint Use Not determined,9
2011,South Eastern,Medically treated,50 to 59,Male,Bicyclist,Helmet Worn,3
2011,South Eastern,Medically treated,50 to 59,Male,Motorcyclist,Helmet Worn,8
2011,South Eastern,Medically treated,50 to 59,Male,Vehicle Occupant,Restrained,37
2011,South Eastern,Medically treated,50 to 59,Male,Vehicle Occupant,Restraint Use Not determined,10
2011,South Eastern,Medically treated,60 to 74,Male,Bicyclist,Helmet Worn,5
2011,South Eastern,Medically treated,60 to 74,Male,Motorcyclist,Helmet Use Not determined,1
2011,South Eastern,Medically treated,60 to 74,Male,Motorcyclist,Helmet Worn,2
2011,South Eastern,Medically treated,60 to 74,Male,Vehicle Occupant,Not applicable,1
2011,South Eastern,Medically treated,60 to 74,Male,Vehicle Occupant,Restrained,26
2011,South Eastern,Medically treated,60 to 74,Male,Vehicle Occupant,Restraint Use Not determined,9
2011,South Eastern,Medically treated,60 to 74,Male,Vehicle Occupant,Unrestrained,1
2011,South Eastern,Medically treated,75 and over,Male,Bicyclist,Helmet Worn,2
2011,South Eastern,Medically treated,75 and over,Male,Vehicle Occupant,Not applicable,1
2011,South Eastern,Medically treated,75 and over,Male,Vehicle Occupant,Restrained,16
2011,South Eastern,Medically treated,75 and over,Male,Vehicle Occupant,Restraint Use Not determined,4
2011,South Eastern,Medically treated,75 and over,Male,Vehicle Occupant,Unrestrained,1
2011,South Eastern,Medically treated,Unknown,Male,Vehicle Occupant,Restrained,1
2011,South Eastern,Medically treated,Unknown,Male,Vehicle Occupant,Restraint Use Not determined,1
2011,South Eastern,Medically treated,0 to 16,Unknown,Vehicle Occupant,Restrained,1
2011,South Eastern,Medically treated,17 to 24,Unknown,Vehicle Occupant,Restrained,1
2011,South Eastern,Medically treated,25 to 29,Unknown,Vehicle Occupant,Restrained,1
2011,South Eastern,Medically treated,Unknown,Unknown,Vehicle Occupant,Restraint Use Not determined,5
2011,South Eastern,Minor injury,0 to 16,Female,Bicyclist,Helmet Not Worn,1
2011,South Eastern,Minor injury,0 to 16,Female,Bicyclist,Helmet Use Not determined,1
2011,South Eastern,Minor injury,0 to 16,Female,Vehicle Occupant,Restrained,15
2011,South Eastern,Minor injury,0 to 16,Female,Vehicle Occupant,Restraint Use Not determined,2
2011,South Eastern,Minor injury,17 to 24,Female,Bicyclist,Helmet Use Not determined,1
2011,South Eastern,Minor injury,17 to 24,Female,Motorcyclist,Helmet Worn,1
2011,South Eastern,Minor injury,17 to 24,Female,Vehicle Occupant,Restrained,55
2011,South Eastern,Minor injury,17 to 24,Female,Vehicle Occupant,Restraint Use Not determined,16
2011,South Eastern,Minor injury,17 to 24,Female,Vehicle Occupant,Unrestrained,3
2011,South Eastern,Minor injury,25 to 29,Female,Motorcyclist,Helmet Use Not determined,1
2011,South Eastern,Minor injury,25 to 29,Female,Motorcyclist,Helmet Worn,1
2011,South Eastern,Minor injury,25 to 29,Female,Vehicle Occupant,Restrained,28
2011,South Eastern,Minor injury,25 to 29,Female,Vehicle Occupant,Restraint Use Not determined,6
2011,South Eastern,Minor injury,30 to 39,Female,Vehicle Occupant,Not applicable,1
2011,South Eastern,Minor injury,30 to 39,Female,Vehicle Occupant,Restrained,41
2011,South Eastern,Minor injury,30 to 39,Female,Vehicle Occupant,Restraint Use Not determined,12
2011,South Eastern,Minor injury,30 to 39,Female,Vehicle Occupant,Unrestrained,1
2011,South Eastern,Minor injury,40 to 49,Female,Bicyclist,Helmet Worn,1
2011,South Eastern,Minor injury,40 to 49,Female,Motorcyclist,Helmet Worn,1
2011,South Eastern,Minor injury,40 to 49,Female,Vehicle Occupant,Restrained,39
2011,South Eastern,Minor injury,40 to 49,Female,Vehicle Occupant,Restraint Use Not determined,9
2011,South Eastern,Minor injury,40 to 49,Female,Vehicle Occupant,Unrestrained,1
2011,South Eastern,Minor injury,50 to 59,Female,Vehicle Occupant,Restrained,36
2011,South Eastern,Minor injury,50 to 59,Female,Vehicle Occupant,Restraint Use Not determined,5
2011,South Eastern,Minor injury,50 to 59,Female,Vehicle Occupant,Unrestrained,1
2011,South Eastern,Minor injury,60 to 74,Female,Bicyclist,Helmet Worn,1
2011,South Eastern,Minor injury,60 to 74,Female,Vehicle Occupant,Restrained,16
2011,South Eastern,Minor injury,60 to 74,Female,Vehicle Occupant,Restraint Use Not determined,4
2011,South Eastern,Minor injury,75 and over,Female,Vehicle Occupant,Restrained,4
2011,South Eastern,Minor injury,Unknown,Female,Vehicle Occupant,Restraint Use Not determined,3
2011,South Eastern,Minor injury,0 to 16,Male,Bicyclist,Helmet Worn,2
2011,South Eastern,Minor injury,0 to 16,Male,Motorcyclist,Helmet Not Worn,1
2011,South Eastern,Minor injury,0 to 16,Male,Vehicle Occupant,Restrained,14
2011,South Eastern,Minor injury,0 to 16,Male,Vehicle Occupant,Restraint Use Not determined,4
2011,South Eastern,Minor injury,0 to 16,Male,Vehicle Occupant,Unrestrained,1
2011,South Eastern,Minor injury,17 to 24,Male,Motorcyclist,Helmet Worn,4
2011,South Eastern,Minor injury,17 to 24,Male,Vehicle Occupant,Restrained,43
2011,South Eastern,Minor injury,17 to 24,Male,Vehicle Occupant,Restraint Use Not determined,13
2011,South Eastern,Minor injury,17 to 24,Male,Vehicle Occupant,Unrestrained,1
2011,South Eastern,Minor injury,25 to 29,Male,Motorcyclist,Helmet Worn,3
2011,South Eastern,Minor injury,25 to 29,Male,Vehicle Occupant,Restrained,20
2011,South Eastern,Minor injury,25 to 29,Male,Vehicle Occupant,Restraint Use Not determined,8
2011,South Eastern,Minor injury,30 to 39,Male,Bicyclist,Helmet Worn,4
2011,South Eastern,Minor injury,30 to 39,Male,Motorcyclist,Helmet Worn,8
2011,South Eastern,Minor injury,30 to 39,Male,Vehicle Occupant,Restrained,43
2011,South Eastern,Minor injury,30 to 39,Male,Vehicle Occupant,Restraint Use Not determined,8
2011,South Eastern,Minor injury,30 to 39,Male,Vehicle Occupant,Unrestrained,3
2011,South Eastern,Minor injury,40 to 49,Male,Bicyclist,Helmet Not Worn,1
2011,South Eastern,Minor injury,40 to 49,Male,Bicyclist,Helmet Use Not determined,1
2011,South Eastern,Minor injury,40 to 49,Male,Bicyclist,Helmet Worn,3
2011,South Eastern,Minor injury,40 to 49,Male,Motorcyclist,Helmet Use Not determined,2
2011,South Eastern,Minor injury,40 to 49,Male,Motorcyclist,Helmet Worn,5
2011,South Eastern,Minor injury,40 to 49,Male,Vehicle Occupant,Restrained,40
2011,South Eastern,Minor injury,40 to 49,Male,Vehicle Occupant,Restraint Use Not determined,11
2011,South Eastern,Minor injury,40 to 49,Male,Vehicle Occupant,Unrestrained,1
2011,South Eastern,Minor injury,50 to 59,Male,Bicyclist,Helmet Worn,2
2011,South Eastern,Minor injury,50 to 59,Male,Motorcyclist,Helmet Worn,4
2011,South Eastern,Minor injury,50 to 59,Male,Vehicle Occupant,Restrained,27
2011,South Eastern,Minor injury,50 to 59,Male,Vehicle Occupant,Restraint Use Not determined,9
2011,South Eastern,Minor injury,50 to 59,Male,Vehicle Occupant,Unrestrained,1
2011,South Eastern,Minor injury,60 to 74,Male,Bicyclist,Helmet Worn,2
2011,South Eastern,Minor injury,60 to 74,Male,Motorcyclist,Helmet Worn,1
2011,South Eastern,Minor injury,60 to 74,Male,Vehicle Occupant,Restrained,18
2011,South Eastern,Minor injury,60 to 74,Male,Vehicle Occupant,Restraint Use Not determined,2
2011,South Eastern,Minor injury,75 and over,Male,Vehicle Occupant,Restrained,5
2011,South Eastern,Minor injury,75 and over,Male,Vehicle Occupant,Unrestrained,1
2011,South Eastern,Minor injury,Unknown,Male,Motorcyclist,Helmet Worn,1
2011,South Eastern,Minor injury,Unknown,Male,Vehicle Occupant,Restrained,1
2011,South Eastern,Minor injury,Unknown,Male,Vehicle Occupant,Restraint Use Not determined,3
2011,South Eastern,Minor injury,Unknown,Unknown,Bicyclist,Helmet Use Not determined,1
2011,South Eastern,Minor injury,Unknown,Unknown,Vehicle Occupant,Restraint Use Not determined,2
2011,Southern,Fatality,0 to 16,Female,Vehicle Occupant,Unrestrained,1
2011,Southern,Fatality,17 to 24,Female,Vehicle Occupant,Restrained,2
2011,Southern,Fatality,30 to 39,Female,Vehicle Occupant,Restraint Use Not determined,1
2011,Southern,Fatality,30 to 39,Female,Vehicle Occupant,Unrestrained,1
2011,Southern,Fatality,40 to 49,Female,Vehicle Occupant,Restrained,2
2011,Southern,Fatality,40 to 49,Female,Vehicle Occupant,Restraint Use Not determined,2
2011,Southern,Fatality,50 to 59,Female,Motorcyclist,Helmet Worn,1
2011,Southern,Fatality,50 to 59,Female,Vehicle Occupant,Restrained,1
2011,Southern,Fatality,60 to 74,Female,Bicyclist,Helmet Worn,1
2011,Southern,Fatality,60 to 74,Female,Vehicle Occupant,Restrained,2
2011,Southern,Fatality,60 to 74,Female,Vehicle Occupant,Restraint Use Not determined,1
2011,Southern,Fatality,75 and over,Female,Vehicle Occupant,Restraint Use Not determined,1
2011,Southern,Fatality,0 to 16,Male,Motorcyclist,Helmet Use Not determined,1
2011,Southern,Fatality,0 to 16,Male,Vehicle Occupant,Restrained,1
2011,Southern,Fatality,0 to 16,Male,Vehicle Occupant,Unrestrained,1
2011,Southern,Fatality,17 to 24,Male,Bicyclist,Helmet Worn,1
2011,Southern,Fatality,17 to 24,Male,Vehicle Occupant,Restrained,2
2011,Southern,Fatality,17 to 24,Male,Vehicle Occupant,Unrestrained,3
2011,Southern,Fatality,25 to 29,Male,Motorcyclist,Helmet Worn,1
2011,Southern,Fatality,25 to 29,Male,Vehicle Occupant,Restraint Use Not determined,2
2011,Southern,Fatality,30 to 39,Male,Motorcyclist,Helmet Not Worn,1
2011,Southern,Fatality,30 to 39,Male,Motorcyclist,Helmet Worn,1
2011,Southern,Fatality,30 to 39,Male,Vehicle Occupant,Restrained,4
2011,Southern,Fatality,30 to 39,Male,Vehicle Occupant,Restraint Use Not determined,3
2011,Southern,Fatality,30 to 39,Male,Vehicle Occupant,Unrestrained,1
2011,Southern,Fatality,40 to 49,Male,Vehicle Occupant,Restrained,1
2011,Southern,Fatality,40 to 49,Male,Vehicle Occupant,Restraint Use Not determined,3
2011,Southern,Fatality,40 to 49,Male,Vehicle Occupant,Unrestrained,1
2011,Southern,Fatality,50 to 59,Male,Bicyclist,Helmet Worn,1
2011,Southern,Fatality,50 to 59,Male,Vehicle Occupant,Restraint Use Not determined,1
2011,Southern,Fatality,60 to 74,Male,Motorcyclist,Helmet Worn,1
2011,Southern,Fatality,60 to 74,Male,Vehicle Occupant,Restrained,2
2011,Southern,Fatality,75 and over,Male,Vehicle Occupant,Restrained,2
2011,Southern,Fatality,75 and over,Male,Vehicle Occupant,Restraint Use Not determined,1
2011,Southern,Hospitalised,0 to 16,Female,Motorcyclist,Helmet Not Worn,1
2011,Southern,Hospitalised,0 to 16,Female,Vehicle Occupant,Restrained,20
2011,Southern,Hospitalised,0 to 16,Female,Vehicle Occupant,Restraint Use Not determined,3
2011,Southern,Hospitalised,0 to 16,Female,Vehicle Occupant,Unrestrained,2
2011,Southern,Hospitalised,17 to 24,Female,Vehicle Occupant,Restrained,58
2011,Southern,Hospitalised,17 to 24,Female,Vehicle Occupant,Restraint Use Not determined,10
2011,Southern,Hospitalised,17 to 24,Female,Vehicle Occupant,Unrestrained,5
2011,Southern,Hospitalised,25 to 29,Female,Bicyclist,Helmet Worn,2
2011,Southern,Hospitalised,25 to 29,Female,Motorcyclist,Helmet Worn,1
2011,Southern,Hospitalised,25 to 29,Female,Vehicle Occupant,Restrained,30
2011,Southern,Hospitalised,25 to 29,Female,Vehicle Occupant,Restraint Use Not determined,3
2011,Southern,Hospitalised,25 to 29,Female,Vehicle Occupant,Unrestrained,1
2011,Southern,Hospitalised,30 to 39,Female,Bicyclist,Helmet Worn,1
2011,Southern,Hospitalised,30 to 39,Female,Motorcyclist,Helmet Worn,3
2011,Southern,Hospitalised,30 to 39,Female,Vehicle Occupant,Restrained,45
2011,Southern,Hospitalised,30 to 39,Female,Vehicle Occupant,Restraint Use Not determined,4
2011,Southern,Hospitalised,30 to 39,Female,Vehicle Occupant,Unrestrained,1
2011,Southern,Hospitalised,40 to 49,Female,Motorcyclist,Helmet Worn,1
2011,Southern,Hospitalised,40 to 49,Female,Vehicle Occupant,Not applicable,1
2011,Southern,Hospitalised,40 to 49,Female,Vehicle Occupant,Restrained,35
2011,Southern,Hospitalised,40 to 49,Female,Vehicle Occupant,Restraint Use Not determined,6
2011,Southern,Hospitalised,40 to 49,Female,Vehicle Occupant,Unrestrained,1
2011,Southern,Hospitalised,50 to 59,Female,Motorcyclist,Helmet Worn,2
2011,Southern,Hospitalised,50 to 59,Female,Vehicle Occupant,Restrained,38
2011,Southern,Hospitalised,60 to 74,Female,Motorcyclist,Helmet Worn,2
2011,Southern,Hospitalised,60 to 74,Female,Vehicle Occupant,Restrained,36
2011,Southern,Hospitalised,60 to 74,Female,Vehicle Occupant,Restraint Use Not determined,2
2011,Southern,Hospitalised,60 to 74,Female,Vehicle Occupant,Unrestrained,1
2011,Southern,Hospitalised,75 and over,Female,Vehicle Occupant,Restrained,15
2011,Southern,Hospitalised,75 and over,Female,Vehicle Occupant,Restraint Use Not determined,1
2011,Southern,Hospitalised,Unknown,Female,Vehicle Occupant,Unrestrained,1
2011,Southern,Hospitalised,0 to 16,Male,Bicyclist,Helmet Not Worn,1
2011,Southern,Hospitalised,0 to 16,Male,Vehicle Occupant,Restrained,14
2011,Southern,Hospitalised,0 to 16,Male,Vehicle Occupant,Restraint Use Not determined,5
2011,Southern,Hospitalised,17 to 24,Male,Bicyclist,Helmet Not Worn,1
2011,Southern,Hospitalised,17 to 24,Male,Bicyclist,Helmet Worn,1
2011,Southern,Hospitalised,17 to 24,Male,Motorcyclist,Helmet Not Worn,3
2011,Southern,Hospitalised,17 to 24,Male,Motorcyclist,Helmet Worn,14
2011,Southern,Hospitalised,17 to 24,Male,Vehicle Occupant,Restrained,61
2011,Southern,Hospitalised,17 to 24,Male,Vehicle Occupant,Restraint Use Not determined,20
2011,Southern,Hospitalised,17 to 24,Male,Vehicle Occupant,Unrestrained,7
2011,Southern,Hospitalised,25 to 29,Male,Bicyclist,Helmet Use Not determined,2
2011,Southern,Hospitalised,25 to 29,Male,Bicyclist,Helmet Worn,2
2011,Southern,Hospitalised,25 to 29,Male,Motorcyclist,Helmet Worn,8
2011,Southern,Hospitalised,25 to 29,Male,Vehicle Occupant,Not applicable,1
2011,Southern,Hospitalised,25 to 29,Male,Vehicle Occupant,Restrained,34
2011,Southern,Hospitalised,25 to 29,Male,Vehicle Occupant,Restraint Use Not determined,10
2011,Southern,Hospitalised,25 to 29,Male,Vehicle Occupant,Unrestrained,1
2011,Southern,Hospitalised,30 to 39,Male,Bicyclist,Helmet Not Worn,2
2011,Southern,Hospitalised,30 to 39,Male,Bicyclist,Helmet Worn,1
2011,Southern,Hospitalised,30 to 39,Male,Motorcyclist,Helmet Use Not determined,1
2011,Southern,Hospitalised,30 to 39,Male,Motorcyclist,Helmet Worn,23
2011,Southern,Hospitalised,30 to 39,Male,Vehicle Occupant,Restrained,31
2011,Southern,Hospitalised,30 to 39,Male,Vehicle Occupant,Restraint Use Not determined,12
2011,Southern,Hospitalised,30 to 39,Male,Vehicle Occupant,Unrestrained,4
2011,Southern,Hospitalised,40 to 49,Male,Bicyclist,Helmet Worn,2
2011,Southern,Hospitalised,40 to 49,Male,Motorcyclist,Helmet Not Worn,1
2011,Southern,Hospitalised,40 to 49,Male,Motorcyclist,Helmet Worn,17
2011,Southern,Hospitalised,40 to 49,Male,Vehicle Occupant,Not applicable,1
2011,Southern,Hospitalised,40 to 49,Male,Vehicle Occupant,Restrained,53
2011,Southern,Hospitalised,40 to 49,Male,Vehicle Occupant,Restraint Use Not determined,10
2011,Southern,Hospitalised,40 to 49,Male,Vehicle Occupant,Unrestrained,5
2011,Southern,Hospitalised,50 to 59,Male,Bicyclist,Helmet Worn,2
2011,Southern,Hospitalised,50 to 59,Male,Motorcyclist,Helmet Worn,15
2011,Southern,Hospitalised,50 to 59,Male,Vehicle Occupant,Restrained,39
2011,Southern,Hospitalised,50 to 59,Male,Vehicle Occupant,Restraint Use Not determined,5
2011,Southern,Hospitalised,50 to 59,Male,Vehicle Occupant,Unrestrained,3
2011,Southern,Hospitalised,60 to 74,Male,Bicyclist,Helmet Worn,1
2011,Southern,Hospitalised,60 to 74,Male,Motorcyclist,Helmet Worn,5
2011,Southern,Hospitalised,60 to 74,Male,Vehicle Occupant,Restrained,30
2011,Southern,Hospitalised,60 to 74,Male,Vehicle Occupant,Restraint Use Not determined,6
2011,Southern,Hospitalised,60 to 74,Male,Vehicle Occupant,Unrestrained,1
2011,Southern,Hospitalised,75 and over,Male,Vehicle Occupant,Restrained,13
2011,Southern,Hospitalised,75 and over,Male,Vehicle Occupant,Restraint Use Not determined,2
2011,Southern,Medically treated,0 to 16,Female,Motorcyclist,Helmet Worn,1
2011,Southern,Medically treated,0 to 16,Female,Vehicle Occupant,Restrained,25
2011,Southern,Medically treated,0 to 16,Female,Vehicle Occupant,Restraint Use Not determined,9
2011,Southern,Medically treated,0 to 16,Female,Vehicle Occupant,Unrestrained,1
2011,Southern,Medically treated,17 to 24,Female,Motorcyclist,Helmet Worn,1
2011,Southern,Medically treated,17 to 24,Female,Vehicle Occupant,Not applicable,2
2011,Southern,Medically treated,17 to 24,Female,Vehicle Occupant,Restrained,90
2011,Southern,Medically treated,17 to 24,Female,Vehicle Occupant,Restraint Use Not determined,6
2011,Southern,Medically treated,25 to 29,Female,Vehicle Occupant,Restrained,23
2011,Southern,Medically treated,25 to 29,Female,Vehicle Occupant,Restraint Use Not determined,3
2011,Southern,Medically treated,30 to 39,Female,Motorcyclist,Helmet Worn,1
2011,Southern,Medically treated,30 to 39,Female,Vehicle Occupant,Restrained,38
2011,Southern,Medically treated,30 to 39,Female,Vehicle Occupant,Restraint Use Not determined,6
2011,Southern,Medically treated,40 to 49,Female,Motorcyclist,Helmet Worn,3
2011,Southern,Medically treated,40 to 49,Female,Vehicle Occupant,Restrained,45
2011,Southern,Medically treated,40 to 49,Female,Vehicle Occupant,Restraint Use Not determined,9
2011,Southern,Medically treated,50 to 59,Female,Motorcyclist,Helmet Worn,1
2011,Southern,Medically treated,50 to 59,Female,Vehicle Occupant,Restrained,44
2011,Southern,Medically treated,50 to 59,Female,Vehicle Occupant,Restraint Use Not determined,2
2011,Southern,Medically treated,60 to 74,Female,Vehicle Occupant,Restrained,32
2011,Southern,Medically treated,60 to 74,Female,Vehicle Occupant,Restraint Use Not determined,3
2011,Southern,Medically treated,75 and over,Female,Vehicle Occupant,Restrained,9
2011,Southern,Medically treated,75 and over,Female,Vehicle Occupant,Restraint Use Not determined,1
2011,Southern,Medically treated,Unknown,Female,Vehicle Occupant,Restrained,1
2011,Southern,Medically treated,0 to 16,Male,Bicyclist,Helmet Worn,5
2011,Southern,Medically treated,0 to 16,Male,Vehicle Occupant,Restrained,22
2011,Southern,Medically treated,0 to 16,Male,Vehicle Occupant,Restraint Use Not determined,5
2011,Southern,Medically treated,0 to 16,Male,Vehicle Occupant,Unrestrained,2
2011,Southern,Medically treated,17 to 24,Male,Bicyclist,Helmet Worn,4
2011,Southern,Medically treated,17 to 24,Male,Motorcyclist,Helmet Worn,7
2011,Southern,Medically treated,17 to 24,Male,Vehicle Occupant,Restrained,77
2011,Southern,Medically treated,17 to 24,Male,Vehicle Occupant,Restraint Use Not determined,17
2011,Southern,Medically treated,17 to 24,Male,Vehicle Occupant,Unrestrained,1
