Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Male_Driver,Involving_Female_Driver,Involving_Young_Driver_16-24,Involving_Senior_Driver_60plus,Involving_Provisional_Driver,Involving_Overseas_Licensed_Driver,Involving_Unlicensed_Driver,Count_Crashes,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_All
2010,Brisbane,Fatal,Yes,No,No,No,No,No,No,12,13,1,1,1,16
2010,Brisbane,Fatal,Yes,No,No,No,No,No,Yes,2,3,0,1,0,4
2010,Brisbane,Fatal,Yes,No,No,No,No,Yes,No,1,1,0,0,1,2
2010,Brisbane,Fatal,Yes,No,No,Yes,No,No,No,3,3,0,0,0,3
2010,Brisbane,Fatal,Yes,No,No,Yes,No,No,Yes,1,1,0,0,0,1
2010,Brisbane,Fatal,Yes,No,Yes,No,No,No,No,1,1,0,0,0,1
2010,Brisbane,Fatal,Yes,No,Yes,No,Yes,No,No,4,4,2,1,0,7
2010,Brisbane,Fatal,Yes,No,Yes,Yes,Yes,No,No,1,1,0,0,0,1
2010,Brisbane,Fatal,Yes,Yes,No,No,No,No,No,1,1,0,0,0,1
2010,Brisbane,Fatal,Yes,Yes,Yes,No,Yes,No,No,1,1,1,0,0,2
2010,Brisbane,Hospitalisation,No,No,No,No,No,No,No,32,0,33,0,1,34
2010,Brisbane,Hospitalisation,No,Yes,No,No,No,No,No,123,0,137,13,7,157
2010,Brisbane,Hospitalisation,No,Yes,No,No,No,No,Yes,6,0,6,0,0,6
2010,Brisbane,Hospitalisation,No,Yes,No,No,No,Yes,No,1,0,1,0,0,1
2010,Brisbane,Hospitalisation,No,Yes,No,No,Yes,No,No,8,0,8,0,0,8
2010,Brisbane,Hospitalisation,No,Yes,No,Yes,No,No,No,50,0,62,7,4,73
2010,Brisbane,Hospitalisation,No,Yes,Yes,No,No,No,No,33,0,46,5,2,53
2010,Brisbane,Hospitalisation,No,Yes,Yes,No,No,No,Yes,3,0,4,0,0,4
2010,Brisbane,Hospitalisation,No,Yes,Yes,No,No,Yes,No,1,0,1,0,0,1
2010,Brisbane,Hospitalisation,No,Yes,Yes,No,Yes,No,No,40,0,47,8,4,59
2010,Brisbane,Hospitalisation,No,Yes,Yes,Yes,No,No,No,1,0,2,0,0,2
2010,Brisbane,Hospitalisation,No,Yes,Yes,Yes,No,No,Yes,1,0,1,0,0,1
2010,Brisbane,Hospitalisation,No,Yes,Yes,Yes,No,Yes,No,1,0,1,0,0,1
2010,Brisbane,Hospitalisation,No,Yes,Yes,Yes,Yes,No,No,3,0,4,0,1,5
2010,Brisbane,Hospitalisation,Yes,No,No,No,No,No,No,409,0,437,24,21,482
2010,Brisbane,Hospitalisation,Yes,No,No,No,No,No,Yes,23,0,27,2,0,29
2010,Brisbane,Hospitalisation,Yes,No,No,No,No,Yes,No,2,0,2,0,0,2
2010,Brisbane,Hospitalisation,Yes,No,No,No,Yes,No,No,18,0,21,0,0,21
2010,Brisbane,Hospitalisation,Yes,No,No,Yes,No,No,No,93,0,105,19,7,131
2010,Brisbane,Hospitalisation,Yes,No,No,Yes,No,No,Yes,2,0,2,0,0,2
2010,Brisbane,Hospitalisation,Yes,No,No,Yes,Yes,No,No,5,0,8,2,1,11
2010,Brisbane,Hospitalisation,Yes,No,Yes,No,No,No,No,109,0,128,13,10,151
2010,Brisbane,Hospitalisation,Yes,No,Yes,No,No,No,Yes,14,0,16,3,1,20
2010,Brisbane,Hospitalisation,Yes,No,Yes,No,No,Yes,No,6,0,7,0,1,8
2010,Brisbane,Hospitalisation,Yes,No,Yes,No,Yes,No,No,93,0,112,19,4,135
2010,Brisbane,Hospitalisation,Yes,No,Yes,No,Yes,No,Yes,1,0,1,0,0,1
2010,Brisbane,Hospitalisation,Yes,No,Yes,No,Yes,Yes,No,1,0,1,0,0,1
2010,Brisbane,Hospitalisation,Yes,No,Yes,Yes,No,No,No,5,0,10,0,0,10
2010,Brisbane,Hospitalisation,Yes,No,Yes,Yes,No,No,Yes,2,0,3,0,0,3
2010,Brisbane,Hospitalisation,Yes,No,Yes,Yes,No,Yes,No,1,0,1,0,0,1
2010,Brisbane,Hospitalisation,Yes,No,Yes,Yes,Yes,No,No,3,0,4,0,0,4
2010,Brisbane,Hospitalisation,Yes,Yes,No,No,No,No,No,150,0,192,31,20,243
2010,Brisbane,Hospitalisation,Yes,Yes,No,No,No,No,Yes,7,0,8,0,3,11
2010,Brisbane,Hospitalisation,Yes,Yes,No,No,No,Yes,No,3,0,5,0,0,5
2010,Brisbane,Hospitalisation,Yes,Yes,No,No,Yes,No,No,13,0,20,0,0,20
2010,Brisbane,Hospitalisation,Yes,Yes,No,Yes,No,No,No,81,0,94,26,18,138
2010,Brisbane,Hospitalisation,Yes,Yes,No,Yes,No,No,Yes,2,0,2,1,0,3
2010,Brisbane,Hospitalisation,Yes,Yes,Yes,No,No,No,No,71,0,82,14,12,108
2010,Brisbane,Hospitalisation,Yes,Yes,Yes,No,No,No,Yes,4,0,5,0,1,6
2010,Brisbane,Hospitalisation,Yes,Yes,Yes,No,Yes,No,No,85,0,103,23,12,138
2010,Brisbane,Hospitalisation,Yes,Yes,Yes,No,Yes,No,Yes,1,0,1,1,0,2
2010,Brisbane,Hospitalisation,Yes,Yes,Yes,Yes,No,No,No,17,0,21,6,4,31
2010,Brisbane,Hospitalisation,Yes,Yes,Yes,Yes,No,No,Yes,1,0,2,0,0,2
2010,Brisbane,Hospitalisation,Yes,Yes,Yes,Yes,Yes,No,No,17,0,23,9,2,34
2010,Brisbane,Medical treatment,No,No,No,No,No,No,No,24,0,0,25,1,26
2010,Brisbane,Medical treatment,No,Yes,No,No,No,No,No,184,0,0,208,17,225
2010,Brisbane,Medical treatment,No,Yes,No,No,No,No,Yes,8,0,0,8,0,8
2010,Brisbane,Medical treatment,No,Yes,No,No,No,Yes,No,1,0,0,1,0,1
2010,Brisbane,Medical treatment,No,Yes,No,No,Yes,No,No,5,0,0,6,0,6
2010,Brisbane,Medical treatment,No,Yes,No,Yes,No,No,No,53,0,0,64,5,69
2010,Brisbane,Medical treatment,No,Yes,Yes,No,No,No,No,53,0,0,58,8,66
2010,Brisbane,Medical treatment,No,Yes,Yes,No,No,No,Yes,6,0,0,6,1,7
2010,Brisbane,Medical treatment,No,Yes,Yes,No,No,Yes,No,3,0,0,4,1,5
2010,Brisbane,Medical treatment,No,Yes,Yes,No,Yes,No,No,75,0,0,84,4,88
2010,Brisbane,Medical treatment,No,Yes,Yes,Yes,No,No,No,5,0,0,5,2,7
2010,Brisbane,Medical treatment,No,Yes,Yes,Yes,Yes,No,No,2,0,0,2,0,2
2010,Brisbane,Medical treatment,Yes,No,No,No,No,No,No,337,0,0,368,18,386
2010,Brisbane,Medical treatment,Yes,No,No,No,No,No,Yes,19,0,0,21,4,25
2010,Brisbane,Medical treatment,Yes,No,No,No,No,Yes,No,4,0,0,5,0,5
2010,Brisbane,Medical treatment,Yes,No,No,No,Yes,No,No,16,0,0,18,0,18
2010,Brisbane,Medical treatment,Yes,No,No,No,Yes,Yes,No,1,0,0,1,0,1
2010,Brisbane,Medical treatment,Yes,No,No,Yes,No,No,No,97,0,0,110,8,118
2010,Brisbane,Medical treatment,Yes,No,No,Yes,No,No,Yes,2,0,0,2,1,3
2010,Brisbane,Medical treatment,Yes,No,No,Yes,No,Yes,No,2,0,0,2,0,2
2010,Brisbane,Medical treatment,Yes,No,No,Yes,Yes,No,No,1,0,0,1,0,1
2010,Brisbane,Medical treatment,Yes,No,Yes,No,No,No,No,126,0,0,141,10,151
2010,Brisbane,Medical treatment,Yes,No,Yes,No,No,No,Yes,8,0,0,14,0,14
2010,Brisbane,Medical treatment,Yes,No,Yes,No,No,Yes,No,7,0,0,10,0,10
2010,Brisbane,Medical treatment,Yes,No,Yes,No,Yes,No,No,75,0,0,94,3,97
2010,Brisbane,Medical treatment,Yes,No,Yes,No,Yes,No,Yes,3,0,0,3,0,3
2010,Brisbane,Medical treatment,Yes,No,Yes,No,Yes,Yes,No,1,0,0,1,0,1
2010,Brisbane,Medical treatment,Yes,No,Yes,Yes,No,No,No,8,0,0,10,0,10
2010,Brisbane,Medical treatment,Yes,No,Yes,Yes,No,No,Yes,1,0,0,1,0,1
2010,Brisbane,Medical treatment,Yes,No,Yes,Yes,Yes,No,No,4,0,0,4,0,4
2010,Brisbane,Medical treatment,Yes,Yes,No,No,No,No,No,251,0,0,304,29,333
2010,Brisbane,Medical treatment,Yes,Yes,No,No,No,No,Yes,11,0,0,11,0,11
2010,Brisbane,Medical treatment,Yes,Yes,No,No,No,Yes,No,2,0,0,3,0,3
2010,Brisbane,Medical treatment,Yes,Yes,No,No,Yes,No,No,10,0,0,15,0,15
2010,Brisbane,Medical treatment,Yes,Yes,No,No,Yes,No,Yes,1,0,0,1,0,1
2010,Brisbane,Medical treatment,Yes,Yes,No,Yes,No,No,No,123,0,0,153,17,170
2010,Brisbane,Medical treatment,Yes,Yes,No,Yes,No,No,Yes,5,0,0,6,0,6
2010,Brisbane,Medical treatment,Yes,Yes,No,Yes,No,Yes,No,1,0,0,1,0,1
2010,Brisbane,Medical treatment,Yes,Yes,No,Yes,Yes,No,No,6,0,0,10,0,10
2010,Brisbane,Medical treatment,Yes,Yes,No,Yes,Yes,No,Yes,1,0,0,4,0,4
2010,Brisbane,Medical treatment,Yes,Yes,Yes,No,No,No,No,128,0,0,165,24,189
2010,Brisbane,Medical treatment,Yes,Yes,Yes,No,No,No,Yes,10,0,0,14,1,15
2010,Brisbane,Medical treatment,Yes,Yes,Yes,No,No,Yes,No,4,0,0,5,0,5
2010,Brisbane,Medical treatment,Yes,Yes,Yes,No,No,Yes,Yes,1,0,0,1,0,1
2010,Brisbane,Medical treatment,Yes,Yes,Yes,No,Yes,No,No,131,0,0,150,17,167
2010,Brisbane,Medical treatment,Yes,Yes,Yes,No,Yes,No,Yes,5,0,0,10,0,10
2010,Brisbane,Medical treatment,Yes,Yes,Yes,No,Yes,Yes,No,5,0,0,5,0,5
2010,Brisbane,Medical treatment,Yes,Yes,Yes,Yes,No,No,No,27,0,0,38,7,45
2010,Brisbane,Medical treatment,Yes,Yes,Yes,Yes,No,No,Yes,1,0,0,1,0,1
2010,Brisbane,Medical treatment,Yes,Yes,Yes,Yes,No,Yes,No,1,0,0,1,0,1
2010,Brisbane,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,No,20,0,0,22,1,23
2010,Brisbane,Minor injury,No,No,No,No,No,No,No,13,0,0,0,13,13
2010,Brisbane,Minor injury,No,Yes,No,No,No,No,No,102,0,0,0,116,116
2010,Brisbane,Minor injury,No,Yes,No,No,No,No,Yes,2,0,0,0,2,2
2010,Brisbane,Minor injury,No,Yes,No,No,Yes,No,No,1,0,0,0,1,1
2010,Brisbane,Minor injury,No,Yes,No,Yes,No,No,No,17,0,0,0,21,21
2010,Brisbane,Minor injury,No,Yes,No,Yes,No,No,Yes,1,0,0,0,1,1
2010,Brisbane,Minor injury,No,Yes,Yes,No,No,No,No,23,0,0,0,25,25
2010,Brisbane,Minor injury,No,Yes,Yes,No,No,No,Yes,1,0,0,0,1,1
2010,Brisbane,Minor injury,No,Yes,Yes,No,Yes,No,No,23,0,0,0,30,30
2010,Brisbane,Minor injury,No,Yes,Yes,Yes,No,No,No,3,0,0,0,4,4
2010,Brisbane,Minor injury,Yes,No,No,No,No,No,No,141,0,0,0,160,160
2010,Brisbane,Minor injury,Yes,No,No,No,No,No,Yes,9,0,0,0,11,11
2010,Brisbane,Minor injury,Yes,No,No,No,No,Yes,No,2,0,0,0,2,2
2010,Brisbane,Minor injury,Yes,No,No,No,Yes,No,No,7,0,0,0,8,8
2010,Brisbane,Minor injury,Yes,No,No,Yes,No,No,No,36,0,0,0,45,45
2010,Brisbane,Minor injury,Yes,No,No,Yes,No,No,Yes,3,0,0,0,3,3
2010,Brisbane,Minor injury,Yes,No,No,Yes,No,Yes,No,2,0,0,0,2,2
2010,Brisbane,Minor injury,Yes,No,No,Yes,Yes,No,No,2,0,0,0,3,3
2010,Brisbane,Minor injury,Yes,No,Yes,No,No,No,No,68,0,0,0,81,81
2010,Brisbane,Minor injury,Yes,No,Yes,No,No,No,Yes,7,0,0,0,8,8
2010,Brisbane,Minor injury,Yes,No,Yes,No,No,Yes,No,2,0,0,0,2,2
2010,Brisbane,Minor injury,Yes,No,Yes,No,Yes,No,No,39,0,0,0,42,42
2010,Brisbane,Minor injury,Yes,No,Yes,No,Yes,No,Yes,1,0,0,0,1,1
2010,Brisbane,Minor injury,Yes,No,Yes,No,Yes,Yes,No,1,0,0,0,1,1
2010,Brisbane,Minor injury,Yes,No,Yes,Yes,No,No,No,4,0,0,0,5,5
2010,Brisbane,Minor injury,Yes,No,Yes,Yes,Yes,No,No,2,0,0,0,2,2
2010,Brisbane,Minor injury,Yes,Yes,No,No,No,No,No,122,0,0,0,144,144
2010,Brisbane,Minor injury,Yes,Yes,No,No,No,No,Yes,5,0,0,0,6,6
2010,Brisbane,Minor injury,Yes,Yes,No,No,No,Yes,No,2,0,0,0,3,3
2010,Brisbane,Minor injury,Yes,Yes,No,No,No,Yes,Yes,1,0,0,0,1,1
2010,Brisbane,Minor injury,Yes,Yes,No,No,Yes,No,No,5,0,0,0,6,6
2010,Brisbane,Minor injury,Yes,Yes,No,Yes,No,No,No,39,0,0,0,50,50
2010,Brisbane,Minor injury,Yes,Yes,No,Yes,No,No,Yes,1,0,0,0,1,1
2010,Brisbane,Minor injury,Yes,Yes,No,Yes,No,Yes,No,1,0,0,0,2,2
2010,Brisbane,Minor injury,Yes,Yes,No,Yes,Yes,No,No,1,0,0,0,1,1
2010,Brisbane,Minor injury,Yes,Yes,Yes,No,No,No,No,56,0,0,0,72,72
2010,Brisbane,Minor injury,Yes,Yes,Yes,No,No,No,Yes,7,0,0,0,8,8
2010,Brisbane,Minor injury,Yes,Yes,Yes,No,No,Yes,No,3,0,0,0,3,3
2010,Brisbane,Minor injury,Yes,Yes,Yes,No,Yes,No,No,56,0,0,0,71,71
2010,Brisbane,Minor injury,Yes,Yes,Yes,Yes,No,No,No,10,0,0,0,12,12
2010,Brisbane,Minor injury,Yes,Yes,Yes,Yes,Yes,No,No,10,0,0,0,16,16
2010,Brisbane,Property damage only,No,No,No,No,No,No,No,59,0,0,0,0,0
2010,Brisbane,Property damage only,No,Yes,No,No,No,No,No,170,0,0,0,0,0
2010,Brisbane,Property damage only,No,Yes,No,No,No,No,Yes,6,0,0,0,0,0
2010,Brisbane,Property damage only,No,Yes,No,No,No,Yes,No,3,0,0,0,0,0
2010,Brisbane,Property damage only,No,Yes,No,No,Yes,No,No,5,0,0,0,0,0
2010,Brisbane,Property damage only,No,Yes,No,Yes,No,No,No,43,0,0,0,0,0
2010,Brisbane,Property damage only,No,Yes,Yes,No,No,No,No,56,0,0,0,0,0
2010,Brisbane,Property damage only,No,Yes,Yes,No,No,No,Yes,3,0,0,0,0,0
2010,Brisbane,Property damage only,No,Yes,Yes,No,No,Yes,No,3,0,0,0,0,0
2010,Brisbane,Property damage only,No,Yes,Yes,No,Yes,No,No,61,0,0,0,0,0
2010,Brisbane,Property damage only,No,Yes,Yes,Yes,No,No,No,6,0,0,0,0,0
2010,Brisbane,Property damage only,No,Yes,Yes,Yes,Yes,No,No,3,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,No,No,No,No,No,No,410,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,No,No,No,No,No,Yes,41,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,No,No,No,No,Yes,No,11,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,No,No,No,Yes,No,No,22,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,No,No,Yes,No,No,No,111,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,No,No,Yes,No,No,Yes,1,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,No,No,Yes,No,Yes,No,1,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,No,No,Yes,Yes,No,No,1,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,No,Yes,No,No,No,No,215,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,No,Yes,No,No,No,Yes,44,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,No,Yes,No,No,Yes,No,13,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,No,Yes,No,Yes,No,No,231,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,No,Yes,No,Yes,No,Yes,1,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,No,Yes,No,Yes,Yes,No,1,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,No,Yes,Yes,No,No,No,16,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,No,Yes,Yes,No,No,Yes,1,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,No,Yes,Yes,No,Yes,No,1,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,No,Yes,Yes,Yes,No,No,13,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,Yes,No,No,No,No,No,187,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,Yes,No,No,No,No,Yes,7,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,Yes,No,No,No,Yes,No,5,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,Yes,No,No,Yes,No,No,7,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,Yes,No,No,Yes,No,Yes,1,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,Yes,No,No,Yes,Yes,No,1,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,Yes,No,Yes,No,No,No,94,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,Yes,No,Yes,No,No,Yes,3,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,Yes,No,Yes,No,Yes,No,2,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,Yes,No,Yes,Yes,No,No,3,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,Yes,Yes,No,No,No,No,106,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,Yes,Yes,No,No,No,Yes,11,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,Yes,Yes,No,No,Yes,No,3,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,Yes,Yes,No,Yes,No,No,125,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,Yes,Yes,No,Yes,No,Yes,6,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,Yes,Yes,No,Yes,Yes,No,2,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,Yes,Yes,Yes,No,No,No,29,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,Yes,Yes,Yes,No,No,Yes,4,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,Yes,Yes,Yes,No,Yes,No,1,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,Yes,Yes,Yes,No,Yes,Yes,1,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,Yes,Yes,Yes,Yes,No,No,18,0,0,0,0,0
2010,Central,Fatal,No,Yes,No,No,No,No,No,6,6,0,0,0,6
2010,Central,Fatal,No,Yes,No,No,Yes,No,No,1,1,0,0,0,1
2010,Central,Fatal,Yes,No,No,No,No,No,No,10,11,9,3,0,23
2010,Central,Fatal,Yes,No,No,No,No,No,Yes,2,2,0,0,0,2
2010,Central,Fatal,Yes,No,No,Yes,No,No,No,8,8,3,1,0,12
2010,Central,Fatal,Yes,No,Yes,No,No,No,No,3,3,3,0,0,6
2010,Central,Fatal,Yes,No,Yes,No,No,No,Yes,1,1,0,0,0,1
2010,Central,Fatal,Yes,No,Yes,No,Yes,No,No,4,4,0,1,0,5
2010,Central,Fatal,Yes,No,Yes,Yes,Yes,No,No,1,1,2,0,0,3
2010,Central,Fatal,Yes,Yes,No,No,No,No,No,3,3,5,1,2,11
2010,Central,Fatal,Yes,Yes,Yes,No,No,No,No,1,1,4,0,0,5
2010,Central,Fatal,Yes,Yes,Yes,No,Yes,No,No,1,1,0,0,0,1
2010,Central,Hospitalisation,No,No,No,No,No,No,No,5,0,5,0,0,5
2010,Central,Hospitalisation,No,Yes,No,No,No,No,No,58,0,64,4,2,70
2010,Central,Hospitalisation,No,Yes,No,No,No,No,Yes,4,0,5,1,0,6
2010,Central,Hospitalisation,No,Yes,No,No,No,Yes,No,1,0,1,1,0,2
2010,Central,Hospitalisation,No,Yes,No,No,Yes,No,No,3,0,3,0,0,3
2010,Central,Hospitalisation,No,Yes,No,Yes,No,No,No,15,0,17,1,1,19
2010,Central,Hospitalisation,No,Yes,Yes,No,No,No,No,16,0,19,1,0,20
2010,Central,Hospitalisation,No,Yes,Yes,No,No,No,Yes,3,0,4,2,0,6
2010,Central,Hospitalisation,No,Yes,Yes,No,No,Yes,No,1,0,1,0,0,1
2010,Central,Hospitalisation,No,Yes,Yes,No,Yes,No,No,23,0,28,1,5,34
2010,Central,Hospitalisation,No,Yes,Yes,Yes,No,No,No,1,0,1,0,0,1
2010,Central,Hospitalisation,Yes,No,No,No,No,No,No,124,0,147,20,9,176
2010,Central,Hospitalisation,Yes,No,No,No,No,No,Yes,12,0,16,2,0,18
2010,Central,Hospitalisation,Yes,No,No,No,No,Yes,No,1,0,4,0,0,4
2010,Central,Hospitalisation,Yes,No,No,No,Yes,No,No,6,0,6,0,0,6
2010,Central,Hospitalisation,Yes,No,No,Yes,No,No,No,34,0,59,5,3,67
2010,Central,Hospitalisation,Yes,No,Yes,No,No,No,No,31,0,36,2,4,42
2010,Central,Hospitalisation,Yes,No,Yes,No,No,No,Yes,13,0,17,3,2,22
2010,Central,Hospitalisation,Yes,No,Yes,No,No,Yes,No,1,0,2,0,0,2
2010,Central,Hospitalisation,Yes,No,Yes,No,Yes,No,No,42,0,55,5,3,63
2010,Central,Hospitalisation,Yes,No,Yes,Yes,No,No,No,3,0,3,0,0,3
2010,Central,Hospitalisation,Yes,No,Yes,Yes,Yes,No,No,3,0,5,2,1,8
2010,Central,Hospitalisation,Yes,Yes,No,No,No,No,No,30,0,41,8,4,53
2010,Central,Hospitalisation,Yes,Yes,No,No,No,No,Yes,2,0,2,0,0,2
2010,Central,Hospitalisation,Yes,Yes,No,Yes,No,No,No,20,0,25,1,3,29
2010,Central,Hospitalisation,Yes,Yes,No,Yes,No,No,Yes,1,0,2,0,0,2
2010,Central,Hospitalisation,Yes,Yes,No,Yes,Yes,No,No,1,0,9,0,0,9
2010,Central,Hospitalisation,Yes,Yes,Yes,No,No,No,No,17,0,24,3,5,32
2010,Central,Hospitalisation,Yes,Yes,Yes,No,No,No,Yes,3,0,4,1,2,7
2010,Central,Hospitalisation,Yes,Yes,Yes,No,Yes,No,No,12,0,16,2,4,22
2010,Central,Hospitalisation,Yes,Yes,Yes,Yes,No,No,No,3,0,4,1,0,5
2010,Central,Hospitalisation,Yes,Yes,Yes,Yes,Yes,No,No,6,0,6,3,2,11
2010,Central,Medical treatment,No,No,No,No,No,No,No,4,0,0,4,0,4
2010,Central,Medical treatment,No,Yes,No,No,No,No,No,54,0,0,57,1,58
2010,Central,Medical treatment,No,Yes,No,No,No,No,Yes,1,0,0,1,0,1
2010,Central,Medical treatment,No,Yes,No,No,Yes,No,No,2,0,0,2,0,2
2010,Central,Medical treatment,No,Yes,No,Yes,No,No,No,9,0,0,14,0,14
2010,Central,Medical treatment,No,Yes,Yes,No,No,No,No,9,0,0,10,0,10
2010,Central,Medical treatment,No,Yes,Yes,No,No,No,Yes,1,0,0,1,0,1
2010,Central,Medical treatment,No,Yes,Yes,No,Yes,No,No,23,0,0,29,3,32
2010,Central,Medical treatment,No,Yes,Yes,Yes,Yes,No,No,1,0,0,1,0,1
2010,Central,Medical treatment,Yes,No,No,No,No,No,No,97,0,0,106,8,114
2010,Central,Medical treatment,Yes,No,No,No,No,No,Yes,5,0,0,6,0,6
2010,Central,Medical treatment,Yes,No,No,No,No,Yes,No,1,0,0,1,0,1
2010,Central,Medical treatment,Yes,No,No,No,Yes,No,No,4,0,0,7,1,8
2010,Central,Medical treatment,Yes,No,No,Yes,No,No,No,28,0,0,32,5,37
2010,Central,Medical treatment,Yes,No,No,Yes,No,No,Yes,1,0,0,1,1,2
2010,Central,Medical treatment,Yes,No,Yes,No,No,No,No,15,0,0,23,0,23
2010,Central,Medical treatment,Yes,No,Yes,No,No,No,Yes,3,0,0,5,0,5
2010,Central,Medical treatment,Yes,No,Yes,No,Yes,No,No,33,0,0,38,5,43
2010,Central,Medical treatment,Yes,No,Yes,Yes,No,No,No,1,0,0,1,0,1
2010,Central,Medical treatment,Yes,No,Yes,Yes,Yes,No,No,4,0,0,7,0,7
2010,Central,Medical treatment,Yes,Yes,No,No,No,No,No,40,0,0,50,3,53
2010,Central,Medical treatment,Yes,Yes,No,No,No,No,Yes,2,0,0,2,0,2
2010,Central,Medical treatment,Yes,Yes,No,No,No,Yes,No,1,0,0,1,0,1
2010,Central,Medical treatment,Yes,Yes,No,No,Yes,No,Yes,1,0,0,2,0,2
2010,Central,Medical treatment,Yes,Yes,No,Yes,No,No,No,29,0,0,34,4,38
2010,Central,Medical treatment,Yes,Yes,No,Yes,No,No,Yes,1,0,0,1,1,2
2010,Central,Medical treatment,Yes,Yes,No,Yes,Yes,No,No,1,0,0,2,0,2
2010,Central,Medical treatment,Yes,Yes,Yes,No,No,No,No,21,0,0,26,1,27
2010,Central,Medical treatment,Yes,Yes,Yes,No,No,No,Yes,3,0,0,6,1,7
2010,Central,Medical treatment,Yes,Yes,Yes,No,No,Yes,No,1,0,0,1,0,1
2010,Central,Medical treatment,Yes,Yes,Yes,No,Yes,No,No,29,0,0,35,6,41
2010,Central,Medical treatment,Yes,Yes,Yes,No,Yes,No,Yes,1,0,0,1,0,1
2010,Central,Medical treatment,Yes,Yes,Yes,Yes,No,No,No,2,0,0,2,1,3
2010,Central,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,No,2,0,0,2,0,2
2010,Central,Minor injury,No,No,No,No,No,No,No,1,0,0,0,2,2
2010,Central,Minor injury,No,Yes,No,No,No,No,No,28,0,0,0,33,33
2010,Central,Minor injury,No,Yes,No,No,No,No,Yes,1,0,0,0,1,1
2010,Central,Minor injury,No,Yes,No,Yes,No,No,No,8,0,0,0,8,8
2010,Central,Minor injury,No,Yes,Yes,No,No,No,No,6,0,0,0,8,8
2010,Central,Minor injury,No,Yes,Yes,No,No,No,Yes,1,0,0,0,1,1
2010,Central,Minor injury,No,Yes,Yes,No,Yes,No,No,4,0,0,0,7,7
2010,Central,Minor injury,No,Yes,Yes,Yes,No,No,No,1,0,0,0,1,1
2010,Central,Minor injury,Yes,No,No,No,No,No,No,37,0,0,0,38,38
2010,Central,Minor injury,Yes,No,No,No,No,No,Yes,5,0,0,0,5,5
2010,Central,Minor injury,Yes,No,No,No,Yes,No,No,1,0,0,0,1,1
2010,Central,Minor injury,Yes,No,No,Yes,No,No,No,10,0,0,0,11,11
2010,Central,Minor injury,Yes,No,No,Yes,No,No,Yes,2,0,0,0,3,3
2010,Central,Minor injury,Yes,No,Yes,No,No,No,No,11,0,0,0,13,13
2010,Central,Minor injury,Yes,No,Yes,No,No,No,Yes,1,0,0,0,1,1
2010,Central,Minor injury,Yes,No,Yes,No,Yes,No,No,15,0,0,0,20,20
2010,Central,Minor injury,Yes,Yes,No,No,No,No,No,23,0,0,0,27,27
2010,Central,Minor injury,Yes,Yes,No,No,No,No,Yes,1,0,0,0,1,1
2010,Central,Minor injury,Yes,Yes,No,No,Yes,No,No,2,0,0,0,2,2
2010,Central,Minor injury,Yes,Yes,No,Yes,No,No,No,9,0,0,0,11,11
2010,Central,Minor injury,Yes,Yes,Yes,No,No,No,No,7,0,0,0,8,8
